Episode,ICM Inverse Loss,ICM Forward Loss,Actor Loss,Critic Loss,Total Loss,Rewards,Intrinsic Reward
25,0.48896239697933197,0.0014043479692190885,-0.006040451116859913,86.39447555541992,0.6565277934074402,3723.5450213884533,56.04594428827979
26,0.3616825520992279,0.0009908852400258184,0.0008765321224927902,225.55390319824218,1.2949947357177733,2682.473613442149,62.629963861592216
27,0.4789140969514847,0.001707023975905031,-0.003648224472999573,238.66372528076172,1.4149655461311341,2927.974248920606,45.767340999888184
28,0.4772342175245285,0.0026389450766146185,-0.0062634673900902275,196.1074462890625,1.1994378447532654,3887.5841584691643,63.196555185318026
29,0.446129247546196,0.0014685538131743669,0.0008158792741596698,236.23468475341798,1.3908191680908204,4010.7783418617346,64.74001003727324
30,0.4610352277755737,0.0032580441096797586,-0.0009229591116309166,130.66545791625975,0.8697309851646423,3869.56995742191,58.79897451912977
31,0.36915865242481233,0.0021636167773976924,-0.009878545254468917,141.3951416015625,0.867791336774826,3632.333852762703,63.48184389304373
32,0.4763517498970032,0.0005064186610979959,-0.000355574581772089,135.9187805175781,0.9026364922523499,3026.3476522181186,52.61722653144971
33,0.473737958073616,0.00101676870835945,-0.0031295550987124445,459.2451629638672,2.515386700630188,3835.9589111652986,56.78963888417934
34,0.22420644164085388,5.5419680938939565e-05,-7.794424891471863e-05,195.69964599609375,1.075495535135269,3017.958731515346,59.46803485001434
35,0.4277065694332123,0.0006844817660748958,-0.005130323208868503,155.1178092956543,0.9692635595798492,3148.9539682089367,40.35958201601168
36,0.394326788187027,0.0024840416386723518,-0.0037346222437918187,133.10548553466796,0.8448088049888611,2897.739484471407,59.11095203929571
37,0.6066826462745667,0.0011523416265845298,-0.001978037878870964,183.75941467285156,1.2053977608680726,1009.4083285094007,44.692698866408286
38,0.4066287487745285,0.0008482688048388809,-0.0011686138808727265,33.23643283843994,0.3534748911857605,1868.4145536255817,30.794815353676814
39,0.5956081211566925,0.0020956756547093392,-0.008037774078547954,139.23062973022462,0.9716682255268096,2154.5148644561186,49.11649517021148
40,0.5102491050958633,0.000728808215353638,-0.002762908674776554,232.16155242919922,1.3981607556343079,2791.261051995281,47.96336883930489
41,0.4169626235961914,0.0006027238297974691,1.397654414176941e-05,217.31575927734374,1.2800465762615203,3004.4492479511905,43.96117199547581
42,0.5341890215873718,0.0006536504195537418,-0.003985037188977003,483.4994781494141,2.665618062019348,971.8990973274186,44.11067896718168
43,0.3535949379205704,0.0023703126003965735,-0.0014792924746870994,108.76604232788085,0.7049265146255493,2945.660738168672,41.77023306777706
44,0.4453606516122818,0.0014886803226545453,-0.0032834352925419806,85.77199478149414,0.6336256980895996,3200.299058547151,51.45901263533157
45,0.3063331305980682,0.0005929492326686159,-0.0030509555712342263,325.5572021484375,1.7627077579498291,2023.5468694897793,50.633279165334514
46,0.542852932214737,0.000753989233635366,-0.003961582668125629,256.94190979003906,1.5370393633842467,1371.3081730009842,31.108758994191916
47,0.34909853637218474,0.002028316888026893,-0.00290738046169281,82.5462890625,0.5697850465774537,2111.261589654636,50.25124133741484
48,0.4546524167060852,0.0007652425323612988,-0.0009942324832081795,115.92627182006837,0.7906382858753205,2079.482977629413,51.61136271664857
49,0.6172341763973236,0.00023503602424170821,-0.002868601679801941,102.18876266479492,0.8010961055755615,2353.392761372736,50.701434744661654
50,0.5075271040201187,0.0010399610269814729,-0.002211419865489006,118.93222732543946,0.8309622704982758,3400.7512878886964,48.95753887630992
51,0.5383408546447754,0.0005834011361002922,-0.0018334437161684036,19.721129417419434,0.3502143383026123,2439.9290982617777,41.823777417838585
52,0.6481609761714935,0.0013460044283419847,-0.011077070888131858,92.9808448791504,0.7627411425113678,2766.4333595890093,40.73246168876066
53,0.5297663688659668,0.0011255106888711452,-0.012092187628149986,42.872446060180664,0.45185690820217134,4553.642808732539,43.55208129892129
54,0.595596307516098,0.0016333365580067038,-0.0006308192387223244,342.4845336914062,1.9946362972259521,2801.9593934953223,42.18409813893959
55,0.5614182353019714,0.0011183544644154607,-0.00029485169798135755,4295.946630859375,21.74480571746826,2036.7972536103307,56.08402619352562
56,0.47904716730117797,0.000189218478044495,-0.0001241840422153473,202.4842559814453,1.2360771417617797,1814.2943997618386,51.6275636771694
57,0.4366211771965027,0.0009810703399125487,-0.00017628781497478486,122.86750259399415,0.8171585202217102,1443.7537943374966,48.075916001183145
58,0.34177787899971007,0.001148770994041115,-2.12155282497406e-05,289.72993927001954,1.6043680787086487,954.6734470422801,38.21820268337616
59,0.4511656403541565,0.00045725018135271965,-0.001011793501675129,116.39193496704101,0.7908264458179474,525.299597999304,52.045546448323805
60,0.4934930235147476,0.002507762983441353,-0.0047435550019145015,392.42164306640626,2.1894040584564207,2382.971208054538,42.59795583887024
61,0.509841912984848,0.001578283600974828,-0.0006066039204597473,382.0595184326172,2.1494256496429442,1316.4029186752118,36.78350085963032
62,0.5185258030891419,0.0015496979001909494,-0.0005467262119054795,210.20693664550782,1.2944550275802613,2714.550195930914,36.612689446052514
63,0.4056117027997971,0.000669478828785941,8.868575096130372e-05,4002.9783203125,20.202106285095216,2891.610876990112,46.38227157187642
64,0.6273838579654694,0.00038806627853773536,-0.01134893549606204,95.14526138305663,0.7620185315608978,2283.4942414347943,38.01310274919964
65,0.3891381502151489,0.0008805233286693692,0.00012708120048046112,202.45673675537108,1.1912343382835389,2883.4654931544633,43.655729826539755
66,0.5100911140441895,0.0008952121948823333,-0.0021475373767316343,185.72290954589843,1.1658421754837036,2926.7899983997227,44.17930430397387
67,0.39784986078739165,0.0003049372739042155,0.00023055002093315126,177.0188766479492,1.0683704793453217,2899.635865143221,37.84385942150842
68,0.399658864736557,0.002342580514959991,-0.00022115614265203476,117.7325340270996,0.773309874534607,2326.992079640379,56.47900730194521
69,0.4294812262058258,0.0009605624654795974,-0.00013209637254476547,104.72886581420899,0.7226882219314575,3304.5966636413764,46.8922189154663
70,0.4754174381494522,0.001478181453421712,-0.005446862895041704,211.84373474121094,1.2762923955917358,2855.6598966168176,48.3904295625164
71,0.5041200041770935,0.00196297827642411,-0.0020783044397830962,179.40052795410156,1.132110607624054,2469.547555485668,56.166098003229166
72,0.4634580433368683,0.0010282934235874563,-0.0028108860366046428,301.9378631591797,1.7233656525611878,2302.046193868688,70.98397064553588
73,0.4104489803314209,0.0021350942784920334,-0.0003651650622487068,245.58784942626954,1.4180814027786255,2069.279178564248,53.36402841657406
74,0.4097899913787842,0.0032318049110472203,-0.002245381474494934,115.07479476928711,0.7637803614139557,3314.2884110683844,51.579391816817285
75,0.493410986661911,0.001585316052660346,-0.007406056672334671,320.1582977294922,1.8248764634132386,3766.605010877797,51.70118660763819
76,0.5265024483203888,0.00043465629423735665,-0.004917632695287466,1124.0712341308595,5.862812471389771,2309.7638671825907,40.89924135007891
77,0.46988129913806914,0.0011946604470722377,-0.003400303702801466,64.25528488159179,0.5377291738986969,2461.682510400001,60.65455789291294
78,0.4867597192525864,0.0019418700481764971,-0.002348204329609871,246.24047393798827,1.4575904726982116,4178.301851758666,54.30729631399739
79,0.47482534050941466,0.0013726123026572168,-0.0040751460939645765,99.08132247924804,0.7138206660747528,3580.56346643153,49.9253513483796
80,0.4630505323410034,0.0014452873496338726,0.0002978459000587463,103.55739822387696,0.7345190703868866,4072.1505602157367,53.8560418155044
81,0.41917082369327546,0.0005995458748657256,-0.0007006466388702392,962.5903259277344,5.006017208099365,-167.26992268760787,59.73774527038907
82,0.3228444069623947,2.9162358077883255e-05,2.3399991914629936e-05,30.266833114624024,0.29669036865234377,-3283.3979670536473,42.68808897632417
83,0.5260018408298492,0.002952099940739572,-0.000620870664715767,754.0167724609375,4.017658472061157,-383.0442518001234,51.55057806174743
84,0.5497916162014007,0.0033433359116315843,-0.0003593308851122856,409.9716461181641,2.309872102737427,1371.3116279743815,56.49675346137945
85,0.48661344647407534,0.0037849748507142065,-0.0008953219279646873,2119.3838500976562,10.824821472167969,-3951.5577407016594,45.072358009760414
86,0.49859664142131804,0.0008643451088573784,-0.0026184245012700557,1364.5534301757812,7.053343963623047,-1423.1380114116923,37.57442823755554
87,0.4628609299659729,0.001896184601355344,-0.00010522808879613877,788.8350708007813,4.15981822013855,-56.67716226685362,38.33463817464651
88,0.4169254243373871,0.00044945809058845044,-0.0003654804080724716,114.53729705810547,0.7642868161201477,1219.0386295534092,49.67097078794602
89,0.4913639336824417,3.3490769055788405e-05,-3.3639185130596164e-05,142.57081146240233,0.9417353332042694,965.4817550205162,31.707038301834757
90,0.44548680186271666,0.000322979933116585,-0.0001233786344528198,96.6660400390625,0.6894176065921783,1294.2986161865867,31.64853134683802
91,0.5845474421977996,0.001078258326742798,-0.005624036677181721,496.8898986816406,2.75476975440979,2444.1031428915244,55.33102653492241
92,0.5753572821617127,0.0011426684795878828,-0.002456376887857914,461.72727355957034,2.5776525735855103,1076.6760395686563,36.598148112651025
93,0.3876236379146576,2.2693834125675494e-05,-0.001212104968726635,1.425193977355957,0.18307966738939285,1416.6067328722725,50.41510868791372
94,0.4398517221212387,0.0008243530930485577,-0.0001550714485347271,119.45745162963867,0.8007188379764557,1291.9508826167937,57.4806903481482
95,0.4409781128168106,0.0004381579521577805,-0.0010183870792388916,250.11136474609376,1.453598928451538,1624.9770813909922,36.52045603147705
96,0.4955375283956528,0.0004776991088874638,-0.00015450753271579744,44.41048965454102,0.4531409293413162,2614.443090111655,37.55467384103692
97,0.47390626072883607,0.0005989702709484846,-0.001025506854057312,133.71076049804688,0.8882508456707001,220.03573624681684,33.42271671105409
98,0.5673116743564606,0.0006906222610268742,-0.0049046936444938185,318.9614776611328,1.8572637796401978,2109.033829880081,33.52140760074823
99,0.44199103116989136,0.0009340369375422597,-7.137637585401535e-05,274.1911346435547,1.5756136059761048,288.6050159242747,28.850472014700042
100,0.5040739119052887,0.0008893116726540029,-0.005150655936449766,289.9248443603516,1.68009113073349,1253.266188360323,45.822246145317386
101,0.475733682513237,0.00019039106846321374,-6.95202499628067e-05,184.27514610290527,1.1423442929983139,2602.6696799410815,40.79477452603175
102,0.460067430138588,0.0008270981663372368,-0.0019496005959808826,162.82926712036132,1.0258299887180329,2906.3037644470887,35.53401099815967
103,0.4777135103940964,0.0006183204706758261,-0.003901222627609968,118.42783660888672,0.8106029629707336,1911.1531320463866,52.50133836017921
104,0.5011101007461548,0.0015232669888064266,-0.0027906855568289755,618.813623046875,3.3258866548538206,2269.7275561426245,37.96698924764065
105,0.3993422508239746,0.00044013861624989656,-7.034968584775924e-05,90.11900939941407,0.633626538515091,1973.665301960521,46.26840091869239
106,0.46467572152614595,0.0002159565963665955,1.638643443584442e-05,134.04267845153808,0.8861575663089752,2790.53268588751,38.999289040872874
107,0.35235505998134614,0.0009354887413792312,-0.0002708926796913147,178.68171081542968,1.0532860159873962,2674.956031368633,48.7397668837105
108,0.48492908775806426,0.0011715537286363543,-0.0010306216776371003,154.22259445190429,0.9968693971633911,3161.4007389019152,41.43185177473366
109,0.4812391847372055,0.0019658134086057545,-0.003150694165378809,522.7881317138672,2.8359942197799684,3093.8090151681927,44.55785154909829
110,0.4674240678548813,4.8414968841825615e-05,-1.4183856546878814e-05,126.53273239135743,0.850154721736908,2586.8954374432083,46.35137524446475
111,0.5052801012992859,0.001979085407219827,-0.0030030693858861925,1816.3086669921875,9.315834712982177,570.6332125930875,39.98950404275674
112,0.458684378862381,0.00037472379917744545,-0.007686689682304859,440.8097198486328,2.409631085395813,2405.91095082845,40.334101722855024
113,0.34653066396713256,0.0015606642351485788,-0.00010633524507284165,93.42725372314453,0.6250973701477051,3592.044357426672,41.54319350486601
114,0.5665194869041443,0.0013360610115341841,-0.006734425527974963,363.9933624267578,2.0813140630722047,2612.156865441748,41.96355470987038
115,0.4549091011285782,0.0015787169104442,-0.0034421540331095457,340.0502014160156,1.9091780066490174,1407.1344827548926,39.940133797843
116,0.5047869652509689,0.0008830450882669538,-0.0023652076721191405,204.49537811279296,1.256951594352722,1354.5958514127365,37.61517862359768
117,0.5027665853500366,0.0004954439878929407,-0.00028233006596565244,179.51854934692383,1.132691466808319,1430.6116899985793,36.30715333172125
118,0.449270436167717,0.0009578814322594553,-0.00029536262154579164,124.10318222045899,0.8288665890693665,2685.3587717876703,31.056889002220867
119,0.5652188420295715,0.001147809997200966,-0.0027372206561267374,180.7597396850586,1.167763113975525,2714.3914335756617,35.626034478610435
120,0.514055734872818,0.0014803918194957078,-0.013322902377694845,176.17047576904298,1.1087214708328248,3260.0509017660593,45.5975190151483
121,0.5754291772842407,0.0011387761565856635,-0.00041701924055814743,270.84398498535154,1.6255390286445617,2410.015853950523,39.114192357216986
122,0.4299743682146072,0.0009122554445639252,-0.0006404260173439979,391.3067901611328,2.154822790622711,1768.8258376502235,42.95376951242795
123,0.6149648010730744,0.0009137461776845158,0.00030646268278360366,301.19598693847655,1.7975031852722168,1835.8009054759248,52.64052576283002
124,0.4110596299171448,0.0008725778781808913,-6.840471178293228e-06,424.38743591308594,2.311147904396057,1705.1810781399115,38.70793956714907
125,0.4527619481086731,0.00240513461176306,-0.008942167973145843,385.2454467773438,2.1280338287353517,1151.343560738835,45.32151980786582
126,0.3513014405965805,0.0003238598466850817,-8.076597005128861e-05,96.13336181640625,0.6396891236305237,1116.0173630723982,42.81254317322738
127,0.6173921465873718,0.00032921158999670296,-0.0038802364841103556,32.90944995880127,0.45286836922168733,2216.3203721356026,53.973795371735406
128,0.5495217919349671,0.0016186676220968366,-0.002672569826245308,284.4146301269531,1.6782871603965759,1615.5927566106152,38.67259961084926
129,0.4490480959415436,0.0002525549687561579,-1.563187688589096e-05,226.45006408691407,1.3400239884853362,1286.613915961736,43.6239300665678
130,0.6453641772270202,0.0013653023750521242,-0.0006084320135414601,1158.3572509765625,6.097858476638794,899.4523314513998,46.43132875917937
131,0.4917085349559784,0.0008672223950270564,-1.9840057939291e-05,315.8340606689453,1.808649718761444,1233.1619545629685,34.83014736562044
132,0.43872728645801545,0.00019431599357631058,-7.252022624015808e-06,53.99278221130371,0.4723923146724701,1474.210859525898,36.16460586683824
133,0.5326509952545166,0.0019951238646171987,-0.008452983014285565,318.78224792480466,1.836052143573761,2049.938154881188,38.25345907732842
134,0.4966004312038422,0.0006871824502013623,-0.0020112295635044573,238.05956268310547,1.4200723886489868,1441.6166331110644,41.11429702908493
135,0.5638478875160218,0.0020162449101917444,-0.0032210711389780043,380.11403198242186,2.163352000713348,3607.4071397785137,51.11210056794812
136,0.5135956168174743,0.0010333414538763463,0.00010913927108049392,43.40921592712402,0.4573784977197647,2361.9015856707647,51.82525480203331
137,0.45328429043293,0.0019520042114891112,-0.0031567417085170747,62.800547409057614,0.5214324712753295,2198.4560876793967,41.6700748822653
138,0.49446306228637693,0.0011592936352826655,-1.621898263692856e-05,83.7189338684082,0.6491572260856628,2450.475600351158,50.72694449992858
139,0.5478896737098694,0.0015522537636570633,-0.009898824896663428,816.6516540527343,4.33096764087677,1726.4812660587907,42.1653644868055
140,0.637235963344574,0.0015104437130503356,-0.0004361799918115139,1791.0068725585938,9.256570720672608,464.05914446163456,46.360917459754255
141,0.542434698343277,0.0014148563495837152,-0.0009951461106538773,169.38572998046874,1.1004440426826476,1415.3108646091123,51.84334805957025
142,0.430683958530426,0.0019112300826236606,-0.0001713641919195652,546.5172637939453,2.931356596946716,2581.146869680441,49.210070789419
143,0.41491019129753115,0.0013434458523988724,-0.00017821118235588073,84.8481216430664,0.6148012459278107,1364.7814258896062,42.24556132645801
144,0.5586015224456787,0.0009138160618022084,-0.0031702568754553794,924.9505737304687,4.884188842773438,1001.27977802183,48.068256229162
145,0.4749946504831314,0.0009833128715399653,-0.004322817549109459,226.7725051879883,1.3502406358718873,2194.637606940996,35.003616029815745
146,0.5490618586540222,0.000848750036675483,-0.0014091990888118744,93.91804580688476,0.7257423341274262,1013.1706989111171,38.38880573499487
147,0.6126511871814728,0.0017030173097737134,-0.003333054482936859,307.1675750732422,1.8226707935333253,1584.4690331421846,48.484518855810116
148,0.6383494079113007,0.0010378083272371442,-0.00025121401995420456,467.167919921875,2.6383060216903687,1289.4141524036754,45.90239748451856
149,0.3834001123905182,0.004022702295333147,-0.0007846608757972717,544.9092407226562,2.900563287734985,1128.3412907086652,49.51048361675359
150,0.4917599022388458,0.0010777351213619112,-0.0017362021841108798,275.99952697753906,1.607862663269043,1610.1269106875786,46.52375591169119
151,0.4063955157995224,0.0011885505635291338,-0.0024371206760406493,170.07638702392578,1.0349470913410186,705.1745283473491,39.27650039750154
152,0.3972877413034439,0.000579447898780927,-0.00018065925687551498,298.2269287109375,1.6730144262313842,2602.065695984877,35.157238090829885
153,0.470799720287323,0.0010158329736441375,-0.00016958080232143402,291.7287292480469,1.6773056983947754,1235.6373543068937,33.82893803027688
154,0.37758639454841614,0.00013108762359479443,-7.125157862901688e-05,154.5594497680664,0.9442625641822815,1541.2960891638638,35.42558405690357
155,0.4113452911376953,0.0013874953612685204,-0.006322498060762882,418.0738006591797,2.2730945110321046,533.6753301736649,34.05705296103845
156,0.5454779803752899,0.0005843186576385051,-0.00143399927765131,104.25277633666992,0.7754444360733033,1210.4517033221493,33.51600193060006
157,0.4064489871263504,0.0016075940686278046,-0.0018669640645384788,251.35011444091796,1.4415807366371154,1344.09442901837,42.08387734850406
158,0.5772072911262512,0.0025941097643226384,-0.004019860178232193,497.09173278808595,2.754037308692932,1186.1606070352348,35.28273530506989
159,0.5369907200336457,0.0005639981798594817,-0.003682622080668807,186.79539184570314,1.1818047642707825,1402.9331661195959,55.03921606780505
160,0.49116797745227814,0.0003189231618307531,-0.005947492551058531,68.81060485839843,0.5664423942565918,2230.816682667459,45.75242415515232
161,0.46669480502605437,0.0010432420764118432,1.3741757720708847e-05,474.55962524414065,2.588991069793701,1959.4162743923957,44.562234891718305
162,0.5233644425868988,0.0011627975269220769,-0.004298810102045536,389.67186584472654,2.1890081644058226,2016.8072663860494,36.37620628657745
163,0.6073036074638367,0.0009813416516408324,-0.004847997054457665,123.21382522583008,0.8981416702270508,2461.3957405618253,39.769307997100974
164,0.4650344789028168,0.001611652853898704,-5.4215313866734505e-05,437.6612915039062,2.4044615983963014,2775.4582519199494,42.253351084934664
165,0.5757057845592499,0.0018341878429055213,-0.001005207933485508,161.1299301147461,1.0763677597045898,3323.1518499695508,57.43980403039591
166,0.4705248236656189,1.996556602534838e-05,-0.00031425710767507553,91.42079429626465,0.6752187728881835,2708.9916292939847,50.98032503066357
167,0.619173777103424,0.002003986341878772,-0.002175190206617117,128.85971908569337,0.9356679022312164,2524.96939598655,46.54084774975222
168,0.4196270763874054,0.00038788540405221283,-8.392371237277984e-05,58.69356269836426,0.48618038296699523,1959.651120370394,37.31459553660818
169,0.4168900936841965,0.0005323131277691573,-2.7597881853580475e-05,131.7926452636719,0.8501567006111145,568.955487664421,36.112371303234134
170,0.45945888459682466,0.0006627126625971868,0.0006936505436897278,75.52682495117188,0.5908263385295868,1512.494792713506,28.008038099994806
171,0.6068800330162049,0.0014778794371522962,-0.0018832661211490632,86.46659317016602,0.7171075940132141,1778.1523509926537,37.00311359358029
172,0.5265310764312744,0.0010416964534670115,-0.0013212678954005242,150.0638000488281,0.9952594459056854,2408.4497087665577,48.71920750185383
173,0.47946994602680204,0.00023137812240747735,-4.1676312685012816e-05,45.66676979064941,0.45066680908203127,2534.327222625529,43.69934275385444
174,0.45181710720062257,0.0015289743896573782,-0.002582655940204859,507.2569641113281,2.7429705381393434,2026.5757941936993,38.77297876714729
175,0.5309214651584625,0.00033167145447805525,-0.001679894607514143,1324.3772583007812,6.868420076370239,341.8122224256171,39.45618741803339
176,0.49708194136619566,0.00021646437235176564,-0.00020282045006752013,60.83398780822754,0.5352558583021164,-202.56551590570658,28.797303387406274
177,0.4225882589817047,6.527834593725857e-05,-7.412955164909363e-06,70.19034042358399,0.5449753612279892,443.8912842622553,17.576952034409643
178,0.5338663578033447,0.0002402480648015626,3.030635416507721e-05,150.3212417602539,1.001138484477997,2142.4082371997847,30.04171079122466
179,0.6055606067180633,0.0005450683180242777,-0.0005412664264440537,231.5469207763672,1.4428661823272706,2479.4812439189122,34.568957303208265
180,0.500949165225029,0.0012162924045696854,-8.509811013936996e-05,156.2728759765625,1.0148236632347107,2082.028180946326,42.823437657370164
181,0.6728752195835114,0.0005405212752521038,-0.0005003850907087326,161.70890045166016,1.127207052707672,2303.4387223978642,40.33898569913575
182,0.586446350812912,0.0006595677346922457,-0.0003695903345942497,1052.0447265625,5.535857105255127,1608.2741444681956,42.240758915827705
183,0.5887101769447327,0.0003772029944229871,-0.0001422027125954628,206.6565933227539,1.3100356936454773,1110.3175961515467,44.81885082242084
184,0.6689737856388092,0.000580078037455678,-0.0022633612155914308,773.3452514648437,4.181380581855774,1655.6052230299424,37.876276886393335
185,0.5633103549480438,0.0007013197289779782,-1.5523843467235564e-05,336.9366912841797,1.948580539226532,1455.0794571305278,35.56313274963766
186,0.674080365896225,0.0008535876928362996,-0.00179803054779768,520.3404754638672,2.91910138130188,1405.4455449660666,37.23917602316936
187,0.44053915441036223,0.0006052682059817016,0.0001455227844417095,204.14354400634767,1.2230336666107178,2809.5920302670556,48.92186347926031
188,0.5697755694389344,0.0006021197361405939,-0.0005479957908391953,200.47616271972657,1.268704855442047,1944.105108280293,41.65087344890923
189,0.5314817011356354,0.002017410984262824,-0.00015131793916225433,228.5897979736328,1.3913756489753724,842.742965620836,45.180407499615086
190,0.5570339679718017,0.00040440640004817395,-0.001622524904087186,272.20100555419924,1.6199886560440064,517.0720311423298,41.84032878825676
191,0.481047922372818,0.0006936450256034732,-0.0003629865124821663,234.7190414428711,1.395764136314392,2642.7939836440983,39.560198162868666
192,0.5618327617645263,0.001050210336688906,-0.000751242134720087,146.5471405029297,0.9952775061130523,2296.688624543373,30.846190164214942
193,0.6159612536430359,0.00031366863986477257,-0.0010283155366778373,255.50540466308593,1.5664889931678772,761.6280967049445,28.019885336863826
194,0.6545258402824402,0.0022895333357155325,-0.0016499893739819528,717.1870361328125,3.8947106838226317,1715.403079985525,43.327503456221976
195,0.5161589860916138,0.00040245410054922103,-0.00041602104902267457,286.252734375,1.6712573289871215,756.4279970593155,37.43725683849768
196,0.49606879353523253,0.0003654563217423856,-4.942864179611206e-05,98.2064437866211,0.7212524890899659,2445.6976859408824,33.585636017919626
197,0.5534199357032776,0.000925283640390262,-0.008843607176095248,739.0730041503906,3.945733404159546,2102.6009764804953,29.765692986408304
198,0.4856011629104614,2.4799261063890297e-05,1.8017785623669625e-05,23.968887901306154,0.3448734819889069,1680.1047798360748,32.36690741706409
199,0.40714846849441527,0.0014120264153461904,-0.00019977875053882598,278.31968688964844,1.577862548828125,1961.3475989336155,41.72815966613134
200,0.6310309290885925,0.0012284230440855026,-0.00034407898783683777,326.3112091064453,1.9294556379318237,2037.5206528896517,32.421909978846045
201,0.5231055438518524,0.0010048442287370562,-0.004826471395790577,209.47989959716796,1.2867454290390015,2444.100115875881,35.80601188000296
202,0.602730256319046,0.0008599829510785639,-0.00046622492372989656,1189.7176879882813,6.231963729858398,3201.7971993561914,38.90596804071683
203,0.5132140934467315,0.00041704868199303745,-5.590617656707764e-05,98.45981292724609,0.7313345432281494,1348.440912013404,51.52976499372155
204,0.45078652501106264,0.00039286940882448106,-0.00034346170723438264,187.22117462158204,1.143700408935547,1724.1861086503857,37.80181121081113
205,0.5526521265506744,0.0010644358582794667,-0.0036023646593093873,628.8202697753907,3.4000062704086305,1417.035679209662,37.57670006284013
206,0.45020103752613067,0.0002531398917199112,-0.00026720184832811355,26.21210594177246,0.33855743110179903,66.22290207123255,41.8688242716249
207,0.678311151266098,0.00058422886650078,-0.011866122484207153,235.65452575683594,1.4881107568740846,-58.36895411733777,20.639323778002336
208,0.4696807682514191,0.0002891783515224233,-1.1160597205162049e-05,353.69424896240236,1.9856664538383484,165.99095884380375,26.655598346085686
209,0.5240408420562744,0.0008066755079198628,-0.0008039904758334159,412.0377502441406,2.3037806034088133,183.30697033001366,23.300394845509434
210,0.5874383926391602,0.0004624647466698661,-0.0019147754646837711,166.8435089111328,1.1080264449119568,943.3908648344867,26.6257369313389
211,0.5448111295700073,0.00036811984609812497,-0.0007466452196240425,209.49844207763672,1.3011458039283752,1309.3387270781743,20.723193929652915
212,0.4975319981575012,0.00177265148377046,-7.914444431662559e-05,341.99945678710935,1.9413750648498536,3516.566756309274,25.239071698719652
213,0.5447075247764588,0.0006088790541980416,-0.0005546370521187782,379.6919830322266,2.152337646484375,282.7918837811973,27.452236044383618
214,0.5937270939350128,0.0008002406568266452,-0.000414709746837616,366.47508850097654,2.110758662223816,935.7130864446434,27.014259278343555
