Episode,ICM Inverse Loss,ICM Forward Loss,Actor Loss,Critic Loss,Total Loss,Rewards,Intrinsic Reward
1,0.502436050772667,0.0018872992368414998,-0.0024689409881830217,111.88773193359376,0.7949065089225769,802.6084286024253,368.63488802760844
2,0.44482165277004243,0.0010754719318356366,0.00014184899628162385,294.10662536621095,1.6798612236976624,2778.768899429914,208.91662270650306
3,0.35360299050807953,0.0034693366615101695,-0.0002695780247449875,40.96678466796875,0.3693791896104813,3225.3551589062727,139.78773693367853
4,0.42053061425685884,0.0035824566381052136,0.0012128842994570733,103.13913269042969,0.7151228010654449,-292.34616533203814,92.51709443759178
5,0.31404746174812315,0.0029960092855617405,0.0019257858395576477,252.61026000976562,1.4096333384513855,2318.518031524256,99.07267490532246
6,0.41265579164028166,0.0011581702274270356,-0.013846498262137175,365.15236511230466,2.005014169216156,2862.2901086826723,107.95343690849859
7,0.42313327789306643,0.0019688258529640735,-0.0028764115646481513,179.32302703857422,1.0925499081611634,2191.734529601511,80.63597988076499
8,0.2459230288863182,0.0030549952294677495,-0.0001350441947579384,258.58780364990236,1.4035469055175782,3721.8788364198526,108.62971351221213
9,0.31867946684360504,0.0034797387663275,-0.00478977682068944,189.65889739990234,1.0906906247138977,2639.511088202934,102.5051979446316
10,0.29324194192886355,0.00015878806079854256,2.2691860795021058e-05,103.93413543701172,0.6524712145328522,-100.8525038507891,76.62895902153113
11,0.3613737761974335,0.0031476672971621155,0.0009548835456371308,326.53174743652346,1.8021063446998595,1436.4490203836724,108.72856568433347
12,0.41603449583053587,0.001765112194698304,-0.004123853147029876,287.06195068359375,1.626174259185791,-361.3280196998711,49.366728813061556
13,0.3914946705102921,0.004301629401743412,0.0004339480772614479,792.3794189453125,4.146203136444091,2434.6824397158393,103.80764971449975
14,0.485998609662056,0.0030505586648359893,-0.0021132731810212134,229.0524475097656,1.3734535932540894,3604.150199551292,117.37615580819573
15,0.30118889808654786,0.0013654699781909586,-0.00024148854427039624,96.6740219116211,0.6202310025691986,2383.934414229571,82.3592626871542
16,0.37502121925354004,0.005611912906169891,-0.0062017496675252914,254.7464813232422,1.4438616037368774,3587.421973697391,102.04844063706703
17,0.414727982878685,0.0018544293474406005,-0.0014652768149971962,337.1394470214844,1.878485631942749,3211.8598918831817,82.01897215545156
18,0.2468521013855934,0.004494914086535573,-0.0003913769498467445,257.2323852539063,1.39735586643219,3055.6638794549926,98.34634617380809
19,0.513862669467926,0.0019352495321072638,-0.002301551029086113,249.20084533691406,1.487657940387726,3171.2676984590307,78.69071722850227
20,0.39939418733119963,0.002562779514119029,-0.0014624509029090404,129.90916595458984,0.835126531124115,2804.7782362211587,79.96551551297316
21,0.4042621344327927,0.001810581935569644,-0.002684277994558215,318.22328186035156,1.7775078177452088,2704.3584771356172,63.75810600630957
22,0.4655214786529541,0.0032824283000081776,-0.00910716587677598,169.26317291259767,1.0576891779899598,3342.3010203643757,46.99421880310396
23,0.37891838550567625,0.0017593909869901836,0.0014239392243325711,82.84645385742188,0.5919139146804809,2396.3576568971575,56.60220678467319
24,0.4139802515506744,0.0018364048446528614,-0.003545990400016308,137.0857696533203,0.8755226850509643,2839.1270271058647,72.5499292559921
25,0.36007959246635435,0.0012216304312460124,-0.0014507627580314874,223.29213104248046,1.2813586831092834,-1455.666872551381,37.58745965913391
26,0.41792260110378265,0.002234023832716048,-0.013126716390252114,342.27003479003906,1.8941710472106934,746.6509173367365,51.27779261867974
27,0.4717928051948547,0.0013208973105065525,-0.004305523820221424,74.16121826171874,0.5887661635875702,2359.276882186966,78.63846883829675
28,0.39106857478618623,0.003023303090594709,-0.0007688003592193126,362.3108734130859,1.9937117457389832,3273.5530635392056,67.83970095524552
29,0.4080509811639786,0.001162587315775454,0.0007211833260953426,310.941796875,1.7460137128829956,2436.9388162198547,73.84434036491423
30,0.4186052709817886,0.0005517806770512834,-0.011099676229059696,722.3095581054688,3.796282434463501,2720.822020205019,82.01770745255054
31,0.4028463661670685,0.001754447363782674,-0.00017500575631856918,105.36895294189453,0.7151594996452332,336.26482253209326,75.01995367323985
32,0.35691132545471194,0.002233611373230815,-0.00023227110505104066,90.49629821777344,0.6178074955940247,-1370.903114164697,73.58061830350206
33,0.2602527946233749,0.0009083280456252396,-1.9238702952861787e-05,84.32199401855469,0.5379376888275147,60.42094750450211,61.77048327745853
34,0.404531866312027,0.0017943105776794255,-0.001762312976643443,768.73583984375,4.030599427223206,2792.1955851853772,80.96615242268881
35,0.5370113551616669,0.0027681060135364534,-0.00013939160853624344,399.3921142578125,2.2520817518234253,3169.9182836558975,80.55495221605538
36,0.5100022315979004,0.0008654739649500698,-0.0010172657668590546,241.47147521972656,1.4470388650894166,2302.5342899865896,56.21297525563283
37,0.4347613245248795,0.002808791981078684,-0.001983310654759407,353.99889221191404,1.9716601729393006,2096.8764315356375,51.52768373340373
38,0.41678883135318756,0.003378733689896762,0.003461989015340805,407.7194519042969,2.2367950201034548,404.8452115567881,60.20145008070381
39,0.44340633153915404,0.0014447640744037927,-1.712925732135773e-05,218.0696014404297,1.2970736265182494,-1350.4130129442126,61.211413994338436
40,0.4311454862356186,0.0013514475082047283,-0.00012077540159225464,344.6488525390625,1.9234537959098816,-385.2622494090701,54.294193797581876
41,0.3958890736103058,0.0004649573034839705,-0.00013209227472543716,78.42763900756836,0.5739404022693634,1232.374193105032,72.07773429993517
42,0.5309795677661896,0.00027161186008015645,-0.0033243685960769654,52.98641815185547,0.5108220726251602,2590.7141076859584,51.358692425023904
43,0.5602810263633728,0.002057499042712152,-0.0020052051171660424,871.8304992675781,4.621691131591797,3525.966631054174,65.20889563960951
44,0.6051255285739898,0.0010187569539994,-0.0006017731502652168,167.4789611816406,1.1231440663337708,3677.4469541673925,70.1667807338758
45,0.42704938352108,0.004662832105532288,-0.0010112185031175614,425.7675384521484,2.3271592378616335,2641.8215344034193,82.95741990506656
46,0.5447000980377197,0.0035097973421216013,-0.002516963053494692,673.4932739257813,3.622593116760254,2960.9629620803275,57.670394271984705
47,0.5649539113044739,0.0007069598010275513,-0.00540362149477005,1677.55283203125,8.648432064056397,2296.8608913509256,48.062682371726254
48,0.36812041103839876,0.002378884283825755,-0.00021877437829971315,217.69922943115233,1.2565643906593322,1619.566441845633,63.08110930519179
49,0.6457350850105286,0.0005836298398207874,-0.00568583644926548,317.5731536865234,1.8883434653282165,1041.3294235938579,49.20676649971858
50,0.6393880248069763,0.0007889106986112892,0.0008802500553429127,512.2378753662109,2.865171265602112,79.50423643938166,62.259098942670946
51,0.5604639232158661,0.004382160631939769,-0.002768721431493759,312.72076721191405,1.8261120676994325,-261.6095350230187,63.02093540979555
52,0.48423881232738497,0.0010628634016029536,9.337812662124633e-06,145.9795715332031,0.9551919996738434,808.0675847662872,46.1790287438548
53,0.4885044813156128,0.004360115015879273,-0.00032633524388074874,150.30647735595704,0.9801020562648773,725.2261814722633,65.70238314950839
54,0.54247887134552,0.002277846122160554,-0.000519989151507616,711.2290588378906,3.810601305961609,2282.9986072466672,66.88651686254875
55,0.5709703803062439,0.0009722447779495269,-0.00035916510969400404,238.21157836914062,1.4592184185981751,2673.213607253941,61.05355441905567
